county,hpsa_score,underserved_pop,provider_fte,capacity_index,capacity_z,risk_score,risk_z,intervention_priority,category
"Belknap County, NH",8.0,120616.0,31.85,-8.0,0.4135811133235476,0.7140004940920919,0.6986706371630093,0.2850895238394617,Moderate
"Bell County, KY",14.166666666666666,251174.0,17.9313,-14.166666666666666,-0.7698177966120707,0.47323762457354485,0.45512423745088876,1.2249420340629595,Moderate
"Bell County, TX",17.0,129380.0,9.125,-17.0,-1.3135416200960035,-0.07282891265687277,-0.09725553527601746,1.2162860848199861,Moderate
"Belmont County, OH",11.5,64446.0,6.175,-11.5,-0.2580777274507223,-0.846793718068405,-0.8801683749460473,-0.6220906474953249,Moderate
"Beltrami County, MN",7.736170212765957,1661056.0,435.8422,-7.736170212765957,0.4642107159107874,-1.5148472246858646,-1.555945444213806,-2.0201561601245936,Moderate
"Ben Hill County, GA",20.0,8792.0,1.6602,-20.0,-1.8892491979025205,-0.4465149520670211,-0.47526186865713826,1.4139873292453822,Moderate
"Benewah County, ID",16.2,70425.0,0.0,-16.2,-1.1600195993475988,0.8563987943234723,0.8427152459344075,2.0027348452820064,High Priority
"Bennett County, SD",18.0,65070.0,0.0,-18.0,-1.5054441460315091,0.21409374413020396,0.19298431855221518,1.6984284645837242,Moderate
"Bennington County, VT",3.2222222222222223,32955.0,3.1,-3.2222222222222223,1.3304487372376301,-1.245738778711988,-1.2837257565180984,-2.6141744937557285,Low Priority
"Benson County, ND",16.789473684210527,114216.0,1.6963,-16.789473684210527,-1.2731410883201077,0.173180925851182,0.1515984951739785,1.4247395834940861,Moderate
"Bent County, CO",6.0,37995.0,7.541,-6.0,0.7973861651945588,0.3853173797288368,0.3661875208527039,-0.43119864434185495,Moderate
"Benton County, AR",13.2,278481.0,7.54,-13.2,-0.5843120215410819,-0.883857436201133,-0.917660597601565,-0.3333485760604832,Moderate
"Benton County, IA",3.1333333333333333,600945.0,74.9,-3.1333333333333333,1.3475067395430087,0.1537251059455279,0.13191774082450253,-1.2155889987185062,Moderate
"Benton County, IN",8.0,11230.0,2.2,-8.0,0.4135811133235476,0.058208718445999896,0.03529706033694999,-0.3782840529865976,Moderate
"Benton County, MN",14.0,39449.0,1.4,-14.0,-0.7378340422894865,-1.142970297830623,-1.1797691390687777,-0.4419350967792912,Moderate
"Benton County, MO",9.375,114975.0,9.8,-9.375,0.14971514016222726,0.3577873603482833,0.33833921883858376,0.1886240786763565,Moderate
"Benton County, MS",12.75,76900.0,2.0,-12.75,-0.4979558848701044,0.5607845263682344,0.5436832946704852,1.0416391795405895,Moderate
"Benton County, OR",7.0,84766.0,3.6,-7.0,0.6054836392590532,1.083051243175277,1.071988090265332,0.4665044510062788,Moderate
"Benton County, TN",10.333333333333334,54969.0,9.540000000000001,-10.333333333333334,-0.03419144719263247,1.053802052034903,1.0424007406421336,1.0765921878347662,Moderate
"Benton County, WA",9.11111111111111,838403.0,73.0351,-9.11111111111111,0.2003560845063191,-1.377669367957091,-1.4171816340244439,-1.617537718530763,Moderate
"Benzie County, MI",7.583333333333333,59276.0,15.8,-7.583333333333333,0.4935404991300083,-0.9378250399151228,-0.9722521366205007,-1.465792635750509,Moderate
"Berkeley County, SC",5.666666666666667,509769.0,160.211,-5.666666666666667,0.8613536738397274,0.5150352672086598,0.49740511489927736,-0.36394855894045003,Moderate
"Berkeley County, WV",9.2,263282.0,16.1,-9.2,0.18329808220094088,0.5137859509122088,0.49614135489047384,0.31284327268953294,Moderate
"Berks County, PA",21.0,46154.0,0.0,-21.0,-2.081151723838026,0.5150476863060478,0.49741767757749505,2.578569401415521,Moderate
"Berkshire County, MA",7.964285714285714,1558717.0,370.9142,-7.964285714285714,0.4204347749641013,3.8527314906547208,3.873689423931444,3.4532546489673424,Moderate
"Bernalillo County, NM",7.323076923076923,2606903.0,325.8,-7.323076923076923,0.5434843616491207,0.570890510693167,0.5539061172461018,0.010421755596981108,Moderate
"Berrien County, GA",7.0,18029.0,3.4,-7.0,0.6054836392590532,1.135565640180599,1.1251096216263539,0.5196259823673006,Moderate
"Berrien County, MI",2.6216216216216215,1040468.0,140.4284,-2.6216216216216215,1.4457055095712674,0.9540017634932023,0.941446631675221,-0.5042588778960464,Moderate
"Bertie County, NC",12.833333333333334,95000.0,11.432599999999999,-12.833333333333334,-0.5139477620313967,0.651391251305798,0.635337550546307,1.1492853125777036,High Priority
"Bethel Census Area, AK",16.91111111111111,348643.0,3.0,-16.91111111111111,-1.2964836177906254,-0.31526924464034556,-0.3424987910889222,0.9539848267017031,Moderate
"Bexar County, TX",11.27946127946128,30399948.0,7102.69,-11.27946127946128,-0.21575578991275743,0.7589692204932672,0.7441592602075271,0.9599150501202846,Moderate
"Bibb County, AL",17.0,205906.0,5.15,-17.0,-1.3135416200960035,-0.7728252145375718,-0.8053446998376231,0.5081969202583804,Moderate
"Bibb County, GA",15.0,159223.0,11.7094,-15.0,-0.9297365682249922,-0.23681860674000887,-0.26314116234013224,0.66659540588486,Moderate
"Bienville Parish, LA",19.0,66937.0,1.8,-19.0,-1.697346671967015,-0.48536354782910346,-0.5145596044361092,1.1827870675309058,Moderate
"Big Horn County, MT",15.222222222222221,68251.0,5.891,-15.222222222222221,-0.9723815739884377,0.08187413938632256,0.059236084154089735,1.0316176581425274,Moderate
"Big Horn County, WY",10.25,25710.0,2.4,-10.25,-0.01819957003134022,2.3146585666735087,2.317834387482555,2.3360339575138953,Moderate
"Big Stone County, MN",2.5121951219512195,150944.0,21.0,-2.5121951219512195,1.4667047312622983,-1.8672651925917483,-1.9124378196742493,-3.379142550936548,Low Priority
"Bikar, MH",25.0,53158.0,0.0,-25.0,-2.848761827580049,0.6862601903745136,0.6706096196529296,3.5193714472329787,High Priority
"Bikini, MH",25.0,53158.0,0.0,-25.0,-2.848761827580049,-1.6127158711896519,-1.654945578862307,1.193816248717742,Moderate
"Billings County, ND",7.0,941.0,0.0,-7.0,0.6054836392590532,-0.4719318657894335,-0.5009726347784494,-1.1064562740375026,Low Priority
"Bingham County, ID",12.923076923076923,324415.0,8.3558,-12.923076923076923,-0.5311697835897112,1.0889505969673663,1.0779556482179535,1.6091254318076649,High Priority
"Black Hawk County, IA",0.6904761904761905,1611495.0,553.3874,-0.6904761904761905,1.8162971957568868,0.06428001909546277,0.041438553075026176,-1.7748586426818607,Moderate
"Blackford County, IN",12.75,34710.0,7.0096,-12.75,-0.4979558848701044,-1.0777447779293061,-1.1137895277895007,-0.6158336429193962,Moderate
"Bladen County, NC",19.0,66157.0,1.7019,-19.0,-1.697346671967015,-0.7153037092599682,-0.747158171556098,0.950188500410917,Moderate
"Blaine County, ID",11.0,8654.0,0.696,-11.0,-0.16212646448296947,0.6795977489346758,0.6638701517723131,0.8259966162552825,Moderate
"Blaine County, MT",16.714285714285715,62214.0,12.1731,-16.714285714285715,-1.2587123269715736,-0.7303666317171367,-0.7623952408804591,0.4963170860911146,Moderate
"Blaine County, NE",5.0,385.0,0.0,-5.0,0.9892886911300646,0.21645858958197486,0.19537650467628867,-0.7939121864537759,Moderate
"Blaine County, OK",3.4444444444444446,124047.0,31.8,-3.4444444444444446,1.2878037314741846,0.04557183990381377,0.022514083133267453,-1.265289648340917,Moderate
"Blair County, PA",8.88888888888889,157381.0,63.24570000000001,-8.88888888888889,0.24300109026976466,-0.6516003476058169,-0.682718316642205,-0.9257194069119696,Moderate
"Blanco County, TX",5.5,15585.0,3.1,-5.5,0.8933374281623118,2.1439440893253257,2.145146229960477,1.2518088017981652,Moderate
"Bland County, VA",16.5,37917.0,1.55,-16.5,-1.2175903571282507,0.6339190223180112,0.6176633199914439,1.8352536771196946,High Priority
"Bleckley County, GA",9.333333333333334,20548.0,3.7992000000000004,-9.333333333333334,0.1577110787428732,-2.025142586657607,-2.07214048062675,-2.229851559369623,Moderate
"Bledsoe County, TN",12.0,13723.0,5.0,-12.0,-0.35402899041847513,0.18645431476942764,0.1650253416369812,0.5190543320554564,Moderate
"Blount County, AL",11.0,58665.0,11.35,-11.0,-0.16212646448296947,-0.661786464768388,-0.6930221984947136,-0.5308957340117442,Moderate
"Blount County, TN",6.0,70087.0,20.86,-6.0,0.7973861651945588,0.852433334796224,0.8387039405657818,0.04131777537122294,Moderate
"Blue Earth County, MN",9.984375,1225263.0,298.8241,-9.984375,0.03277453842027847,-0.7925207384327007,-0.8252679294647445,-0.8580424678850229,Moderate
"Boise County, ID",14.0,8037.0,0.975,-14.0,-0.7378340422894865,-0.11473644146689901,-0.1396475693256349,0.5981864729638515,Moderate
"Bolivar County, MS",9.25,251010.0,34.995000000000005,-9.25,0.17370295590416546,0.5049872789804571,0.48724095893028563,0.31353800302612017,Moderate
"Bollinger County, MO",17.0,15765.0,1.1166,-17.0,-1.3135416200960035,0.8657551941701215,0.8521798178655993,2.1657214379616025,High Priority
"Bon Homme County, SD",10.571428571428571,49260.0,2.2,-10.571428571428571,-0.07988252479632414,-1.2002964070557762,-1.237758012266745,-1.157875487470421,Moderate
"Bond County, IL",4.5,5559.0,20.2852,-4.5,1.0852399540978175,-0.3345012358409484,-0.3619531289839986,-1.447193083081816,Moderate
"Bonner County, ID",3.125,30376.0,10.1654,-3.125,1.3491059272591377,-0.4749453111609562,-0.504020919476298,-1.8531268467354356,Low Priority
"Bonneville County, ID",6.833333333333333,112878.0,37.209700000000005,-6.833333333333333,0.6374673935816375,-0.6533292325737119,-0.6844671897566069,-1.3219345833382445,Low Priority
"Boone County, AR",10.0,48483.0,14.7798,-10.0,0.0297760614525362,1.7654542402810969,1.7622805486922744,1.7325044872397382,Moderate
"Boone County, IA",5.805555555555555,865748.0,156.28,-5.805555555555555,0.834700545237574,0.40498171096095553,0.3860791971892837,-0.4486213480482903,Moderate
"Boone County, IL",16.0,27855.0,1.6776,-16.0,-1.121639094160498,-1.2608839543350452,-1.2990460299613387,-0.17740693580084077,Moderate
"Boone County, MO",19.0,118535.0,1.0076,-19.0,-1.697346671967015,0.9178619470547761,0.9048889922126394,2.6022356641796542,High Priority
"Boone County, NE",1.5,104580.0,28.4524,-1.5,1.6609475319043345,2.1221561970126332,2.1231064414304486,0.46215890952611405,Moderate
"Boone County, WV",11.0,173956.0,13.799999999999999,-11.0,-0.16212646448296947,1.0324652605511468,1.0208172682501138,1.1829437327330832,Moderate
"Borden County, TX",7.0,723.0,0.0,-7.0,0.6054836392590532,-1.5193699659540134,-1.5605204742210899,-2.166004113480143,Low Priority
"Bosque County, TX",7.25,41063.0,11.4,-7.25,0.5575080077751768,-0.48423407286625136,-0.5134170712817333,-1.0709250790569103,Low Priority
"Bossier Parish, LA",6.0,141900.0,26.899099999999997,-6.0,0.7973861651945588,1.2669111491866227,1.2579736546092668,0.46058748941470795,Moderate
"Botetourt County, VA",6.714285714285714,112514.0,27.6,-6.714285714285714,0.6603129323834834,-0.7076694656187807,-0.7394356661836774,-1.399748598567161,Low Priority
"Bottineau County, ND",12.779661016949152,289750.0,37.6,-12.779661016949152,-0.5036479089444625,0.44381942814622843,0.42536592862102596,0.9290138375654885,Moderate
"Boulder County, CO",10.076923076923077,1047363.0,221.94,-10.076923076923077,0.015014328688266583,0.7746340534293368,0.7600051988744846,0.744990870186218,Moderate
"Boundary County, ID",11.5,43418.0,5.3862000000000005,-11.5,-0.2580777274507223,-0.926930471578083,-0.9612316129815792,-0.7031538855308569,Moderate
"Bourbon County, KS",15.0,5214.0,0.15,-15.0,-0.9297365682249922,-0.05952535606180008,-0.08379817235882231,0.8459383958661699,Moderate
"Bourbon County, KY",9.666666666666666,33697.0,11.2908,-9.666666666666666,0.09374357009770487,-3.2412673400690726,-3.3023252092206095,-3.3960687793183144,Moderate
"Bowie County, TX",6.0,85194.0,37.4995,-6.0,0.7973861651945588,-1.0243876413342898,-1.0598155136790608,-1.8572016788736196,Low Priority
"Bowman County, ND",1.75,105663.0,21.7,-1.75,1.6129719004204581,-0.2525681513931603,-0.27907279210119396,-1.892044692521652,Moderate
"Box Butte County, NE",5.0,5841.0,1.6316,-5.0,0.9892886911300646,-1.2477831819648495,-1.2857937957169574,-2.275082486847022,Low Priority
"Box Elder County, UT",9.666666666666666,136881.0,28.810000000000002,-9.666666666666666,0.09374357009770487,1.6324113039316352,1.6276994639102453,1.5339558938125404,Moderate
"Boyd County, KY",1.875,610240.0,179.5015,-1.875,1.58898408467852,-1.4301413779606327,-1.4702602883351181,-3.0592443730136383,Low Priority
"Boyd County, NE",7.5,7359.0,3.0179,-7.5,0.5095323762913004,-0.44004448669698376,-0.4687165963380062,-0.9782489726293067,Moderate
"Boyle County, KY",11.5,165776.0,26.8074,-11.5,-0.2580777274507223,0.13074057728609134,0.1086674812837364,0.3667452087344587,Moderate
"Bracken County, KY",10.0,11957.0,2.2754000000000003,-10.0,0.0297760614525362,1.4412732890661155,1.4343516463596946,1.4045755849071584,Moderate
"Bradford County, FL",11.75,235340.0,9.03,-11.75,-0.30605335893459873,-1.4358621511794394,-1.4760472010920396,-1.169993842157441,Moderate
"Bradford County, PA",4.485981308411215,1746794.0,418.6432,-4.485981308411215,1.0879301764240161,1.1631637521549596,1.153026803472742,0.06509662704872587,Moderate
"Bradley County, AR",2.272727272727273,30028.0,12.0486,-2.272727272727273,1.5126592164087163,0.010233061019587049,-0.013233257744862078,-1.5258924741535784,Moderate
"Bradley County, TN",1.5555555555555556,85534.0,11.29,-1.5555555555555556,1.650286280463473,-0.9815086510479509,-1.0164407868018988,-2.666727067265372,Low Priority
"Branch County, MI",9.12,493679.0,77.02319999999999,-9.12,0.19865028427578135,0.46210347426327075,0.44386136196122794,0.2452110776854466,Moderate
"Brantley County, GA",15.0,18043.0,2.5,-15.0,-0.9297365682249922,0.19905969557347003,0.17777645694792538,1.1075130251729175,Moderate
"Braxton County, WV",15.333333333333334,43048.0,4.4399999999999995,-15.333333333333334,-0.9937040768701608,-0.6002168771587947,-0.6307407868133276,0.36296329005683325,Moderate
"Brazoria County, TX",6.8307692307692305,7306324.0,1834.0800000000002,-6.8307692307692305,0.6379594513404465,0.06980208499001886,0.047024461194004726,-0.5909349901464418,Moderate
"Brazos County, TX",9.375,414406.0,69.768,-9.375,0.14971514016222726,-0.3853135968617599,-0.4133529466229798,-0.563068086785207,Moderate
"Breathitt County, KY",7.75,254178.0,49.900000000000006,-7.75,0.461556744807424,0.11351734525124799,0.09124512640866533,-0.37031161839875865,Moderate
"Breckinridge County, KY",13.333333333333334,36831.0,7.1434,-13.333333333333334,-0.6098990249991495,0.6621306745210463,0.646201135385152,1.2561001603843014,High Priority
"Bremer County, IA",5.75,299566.0,0.0,-5.75,0.8453617966784354,1.586016816145352,1.5807685958348139,0.7354067991563785,Moderate
"Brevard County, FL",12.733333333333333,5018167.0,324.9461,-12.733333333333333,-0.4947575094378458,-1.237815498826849,-1.2757108732688838,-0.780953363831038,Moderate
"Brewster County, TX",12.8,142665.0,5.29,-12.8,-0.5075510111668798,2.1330333746562666,2.1341093733170533,2.641660384483933,High Priority
"Briscoe County, TX",14.0,2647.0,0.4,-14.0,-0.7378340422894865,-1.9520877995225019,-1.998241085657462,-1.2604070433679755,Moderate
"Bristol Bay Borough, AK",5.666666666666667,2090.0,0.0,-5.666666666666667,0.8613536738397274,-0.15178509503558324,-0.17712455325126286,-1.0384782270909902,Moderate
"Bristol City, VA",14.0,23750.0,2.8599,-14.0,-0.7378340422894865,0.5883172064845762,0.571534288181941,1.3093683304714274,High Priority
"Bristol County, MA",1.6842105263157894,1070126.0,132.9157,-1.6842105263157894,1.6255970666004256,0.2809918677350327,0.26065587099729576,-1.3649411956031299,Moderate
"Bristol County, RI",0.0,75614.0,20.9,-0.0,1.948801320807593,-0.6226995198205939,-0.6534833579051442,-2.602284678712737,Low Priority
"Broadwater County, MT",12.25,18328.0,2.56,-12.25,-0.4020046219023516,-0.20812225035727533,-0.2341130389594533,0.1678915829428983,Moderate
"Bronx County, NY",10.012832263978002,131009859.0,21022.7214,-10.012832263978002,0.027313517581686483,-0.4930009346588331,-0.522285289336397,-0.5495988069180834,Moderate
"Brooke County, WV",15.0,13771.0,0.0,-15.0,-0.9297365682249922,-0.5893647569442118,-0.6197632020520645,0.3099733661729277,Moderate
"Brookings County, SD",2.5,46448.0,9.1208,-2.5,1.4690450059688287,0.849602097021025,0.8358399700197523,-0.6332050359490764,Moderate
"Brooks County, GA",17.0,15992.0,3.0,-17.0,-1.3135416200960035,0.35701548596504734,0.3375584205890736,1.651100040685077,Moderate
"Brooks County, TX",11.0,6561.0,0.4,-11.0,-0.16212646448296947,-0.6929095952606542,-0.724505152632615,-0.5623786881496455,Moderate
"Broome County, NY",9.387096774193548,1078474.0,78.4696,-9.387096774193548,0.14739373863881394,0.8995998754332507,0.8864157874215461,0.7390220487827321,Moderate
"Broward County, FL",14.429611650485437,35505149.0,2606.1837,-14.429611650485437,-0.8202776031889636,0.30729952087660933,0.2872676746376103,1.107545277826574,Moderate
"Brown County, IL",13.75,41213.0,1.2999999999999998,-13.75,-0.6898584108056101,0.8128621188389601,0.7986752301674784,1.4885336409730885,High Priority
"Brown County, IN",10.666666666666666,170759.0,61.85,-10.666666666666666,-0.09815895583780081,0.6296288419236122,0.6133235395624235,0.7114824954002242,Moderate
"Brown County, KS",7.0,13516.0,2.48,-7.0,0.6054836392590532,-0.8289950109220725,-0.8621638917228328,-1.467647530981886,Low Priority
"Brown County, MN",8.363636363636363,95698.0,4.4,-8.363636363636363,0.34379837661972734,-0.5601810401969697,-0.5902420837906724,-0.9340404604103998,Moderate
"Brown County, NE",6.5,10640.0,1.7,-6.5,0.701434902226806,0.7472936051232618,0.7323486596216703,0.03091375739486424,Moderate
"Brown County, OH",10.0,419429.0,20.9835,-10.0,0.0297760614525362,0.6103702654334648,0.5938423090174678,0.5640662475649316,Moderate
"Brown County, SD",5.4375,31185.0,13.315000000000001,-5.4375,0.9053313360332809,-0.020901593964148132,-0.04472786961226051,-0.9500592056455414,Moderate
"Brown County, TX",12.0,13735.0,3.2915,-12.0,-0.35402899041847513,0.117327383308782,0.09509921343435218,0.4491282038528273,Moderate
"Brown County, WI",11.359550561797754,4700622.0,895.1948,-11.359550561797754,-0.23112512549348854,1.277664895788425,1.2688517284315413,1.4999768539250298,Moderate
"Brule County, SD",7.0,11376.0,2.1716,-7.0,0.6054836392590532,-0.5915713888358299,-0.6219953454625838,-1.2274789847216372,Low Priority
